file order;h;V;C;x;y;Y;X_C;Y_C;Z_C;X_D65;Y_D65;Z_D65;R;G;B;dR;dG;dB
2044;2.5GY;7;2;0,3328;0,3569;43,06;0,4015;0,4306;0,3744;0,3903;0,4315;0,3445;0,687;0,6982;0,5819;175;178;148
2045;2.5GY;7;4;0,3534;0,3953;43,06;0,385;0,4306;0,2737;0,375;0,4321;0,2517;0,684;0,7067;0,4832;174;180;123
2046;2.5GY;7;6;0,3728;0,4316;43,06;0,3719;0,4306;0,1951;0,363;0,4326;0,1793;0,6814;0,7133;0,3833;174;182;98
2047;2.5GY;7;8;0,3919;0,4684;43,06;0,3603;0,4306;0,1284;0,3522;0,4331;0,1178;0,6778;0,7193;0,2619;173;183;67
2048;2.5GY;7;10;0,4091;0,503;43,06;0,3502;0,4306;0,0752;0,3429;0,4334;0,0688;0,6731;0,7245;0,0435;172;185;11
2052;5GY;7;2;0,3284;0,3559;43,06;0,3973;0,4306;0,382;0,386;0,4315;0,3515;0,6743;0,7014;0,5882;172;179;150
2053;5GY;7;4;0,3437;0,3929;43,06;0,3767;0,4306;0,2887;0,3666;0,4321;0,2655;0,6586;0,7128;0,4988;168;182;127
2054;5GY;7;6;0,3581;0,4291;43,06;0,3594;0,4306;0,2135;0,3502;0,4326;0,1963;0,6437;0,7223;0,4082;164;184;104
2055;5GY;7;8;0,3722;0,4669;43,06;0,3433;0,4306;0,1484;0,335;0,4331;0,1362;0,6277;0,7311;0,3021;160;186;77
2056;5GY;7;10;0,3852;0,5051;43,06;0,3284;0,4306;0,0935;0,3209;0,4335;0,0856;0,6102;0,7392;0,1514;156;188;39
2060;7.5GY;7;2;0,319;0,3516;43,06;0,3907;0,4306;0,4034;0,3791;0,4314;0,3713;0,65;0,7065;0,6059;166;180;155
2061;7.5GY;7;4;0,3267;0,3848;43,06;0,3656;0,4306;0,3228;0,355;0,432;0,297;0,6166;0,7212;0,5327;157;184;136
2062;7.5GY;7;6;0,3341;0,4191;43,06;0,3433;0,4306;0,2536;0,3337;0,4326;0,2332;0,5838;0,7339;0,4575;149;187;117
2063;7.5GY;7;8;0,3406;0,4558;43,06;0,3218;0,4306;0,1923;0,313;0,4331;0,1767;0,5472;0,7461;0,3748;140;190;96
2064;7.5GY;7;10;0,3461;0,495;43,06;0,3011;0,4306;0,1382;0,293;0,4336;0,1268;0,5062;0,7577;0,2761;129;193;70
2065;7.5GY;7;12;0,3502;0,5328;43,06;0,283;0,4306;0,0946;0,2756;0,4339;0,0866;0,4646;0,7677;0,1444;118;196;37
2069;10GY;7;2;0,3117;0,3469;43,06;0,3869;0,4306;0,4238;0,375;0,4314;0,39;0,6325;0,7097;0,6223;161;181;159
2070;10GY;7;4;0,3133;0,3764;43,06;0,3584;0,4306;0,355;0,3475;0,432;0,3266;0,5831;0,7268;0,5625;149;185;143
2071;10GY;7;6;0,3142;0,4058;43,06;0,3334;0,4306;0,2971;0,3232;0,4325;0,2733;0,5336;0,7415;0,5049;136;189;129
2072;10GY;7;8;0,314;0,4387;43,06;0,3082;0,4306;0,2427;0,2988;0,433;0,2232;0,4748;0,756;0,442;121;193;113
2073;10GY;7;10;0,3123;0,4732;43,06;0,2842;0,4306;0,1952;0,2754;0,4334;0,1793;0,4057;0,7696;0,3757;103;196;96
2074;10GY;7;12;0,3092;0,5095;43,06;0,2613;0,4306;0,1532;0,2531;0,4339;0,1407;0,3195;0,7824;0,3021;81;200;77
2075;10GY;7;14;0,3047;0,5458;43,06;0,2404;0,4306;0,1179;0,2327;0,4342;0,1082;0,1987;0,7939;0,2171;51;202;55
2080;2.5G;7;2;0,3047;0,3413;43,06;0,3844;0,4306;0,4466;0,3723;0,4313;0,4111;0,6167;0,712;0,64;157;182;163
2081;2.5G;7;4;0,2992;0,3644;43,06;0,3536;0,4306;0,3975;0,3421;0,4318;0,3658;0,5491;0,7312;0,5992;140;186;153
2082;2.5G;7;6;0,2933;0,3873;43,06;0,3261;0,4306;0,3551;0,3152;0,4323;0,3267;0,4778;0,7477;0,5608;122;191;143
2083;2.5G;7;8;0,2861;0,4129;43,06;0,2984;0,4306;0,3139;0,2881;0,4327;0,2888;0,3876;0,764;0,52;99;195;133
2084;2.5G;7;10;0,2775;0,4395;43,06;0,2719;0,4306;0,2773;0,2621;0,4331;0,255;0,2633;0,7792;0,4797;67;199;122
2093;5G;7;2;0,3001;0,3366;43,06;0,3839;0,4306;0,4648;0,3715;0,4312;0,4278;0,6079;0,7129;0,6537;155;182;167
2094;5G;7;4;0,2902;0,3548;43,06;0,3522;0,4306;0,4308;0,3403;0,4316;0,3965;0,5287;0,733;0,6262;135;187;160
2095;5G;7;6;0,2801;0,3721;43,06;0,3241;0,4306;0,4025;0,3126;0,432;0,3704;0,4422;0,7502;0,6019;113;191;153
2096;5G;7;8;0,2687;0,3901;43,06;0,2966;0,4306;0,3766;0,2855;0,4324;0,3466;0,3276;0,7667;0,5785;84;196;148
2097;5G;7;10;0,2554;0,4087;43,06;0,2691;0,4306;0,3539;0,2583;0,4328;0,3256;0,0964;0,7828;0,5567;25;200;142
2106;7.5G;7;2;0,2972;0,3333;43,06;0,384;0,4306;0,4774;0,3714;0,4311;0,4394;0,6027;0,7132;0,6631;154;182;169
2107;7.5G;7;4;0,285;0,3482;43,06;0,3524;0,4306;0,4536;0,3402;0,4315;0,4175;0,518;0,7334;0,6439;132;187;164
2108;7.5G;7;6;0,2728;0,3622;43,06;0,3243;0,4306;0,4339;0,3124;0,4319;0,3994;0,4228;0,7509;0,6274;108;191;160
2109;7.5G;7;8;0,2595;0,3764;43,06;0,2969;0,4306;0,4165;0,2853;0,4322;0,3834;0,2909;0,7675;0,6122;74;196;156
2119;10G;7;2;0,2945;0,3297;43,06;0,3846;0,4306;0,4908;0,3719;0,431;0,4518;0,5989;0,7131;0,6729;153;182;172
2120;10G;7;4;0,2803;0,3415;43,06;0,3534;0,4306;0,4769;0,3409;0,4314;0,439;0,5094;0,7334;0,6614;130;187;169
2121;10G;7;6;0,2662;0,3526;43,06;0,3251;0,4306;0,4655;0,3128;0,4317;0,4285;0,4049;0,7513;0,6517;103;192;166
2122;10G;7;8;0,2513;0,3635;43,06;0,2977;0,4306;0,4563;0,2856;0,432;0,42;0,2525;0,7681;0,6435;64;196;164
2131;2.5BG;7;2;0,2927;0,3269;43,06;0,3856;0,4306;0,5011;0,3727;0,431;0,4613;0,5971;0,7128;0,6803;152;182;173
2132;2.5BG;7;4;0,2764;0,3354;43,06;0,3549;0,4306;0,4984;0,3421;0,4313;0,4588;0,503;0,7331;0,6771;128;187;173
2133;2.5BG;7;6;0,2608;0,343;43,06;0,3274;0,4306;0,4974;0,3147;0,4315;0,4579;0,3932;0,7507;0,6752;100;191;172
2134;2.5BG;7;8;0,2439;0,3508;43,06;0,2994;0,4306;0,4975;0,2867;0,4318;0,458;0,2122;0,7681;0,6741;54;196;172
2142;5BG;7;2;0,2898;0,3225;43,06;0,3869;0,4306;0,5177;0,3739;0,4309;0,4766;0,594;0,7124;0,692;151;182;176
2143;5BG;7;4;0,2712;0,3269;43,06;0,3572;0,4306;0,5294;0,3441;0,4311;0,4874;0,4948;0,7324;0,6989;126;187;178
2144;5BG;7;6;0,2543;0,3302;43,06;0,3316;0,4306;0,5418;0,3183;0,4313;0,4989;0,3809;0,7492;0,7063;97;191;180
2145;5BG;7;8;0,2354;0,3335;43,06;0,3039;0,4306;0,5566;0,2905;0,4315;0,5125;0,1627;0,7668;0,7151;41;196;182
2152;7.5BG;7;2;0,2878;0,3182;43,06;0,3895;0,4306;0,5332;0,3762;0,4308;0,4909;0,5944;0,7111;0,7027;152;181;179
2153;7.5BG;7;4;0,2671;0,3189;43,06;0,3607;0,4306;0,559;0,3471;0,4309;0,5147;0,4909;0,731;0,7189;125;186;183
2154;7.5BG;7;6;0,249;0,3186;43,06;0,3365;0,4306;0,5844;0,3227;0,431;0,5381;0,3732;0,7472;0,7346;95;191;187
2155;7.5BG;7;8;0,2292;0,3178;43,06;0,3106;0,4306;0,6138;0,2964;0,4311;0,5652;0,133;0,7642;0,7522;34;195;192
2161;10BG;7;2;0,2869;0,3143;43,06;0,3931;0,4306;0,5464;0,3796;0,4307;0,503;0,5989;0,709;0,7118;153;181;182
2162;10BG;7;4;0,2642;0,3109;43,06;0,3659;0,4306;0,5885;0,352;0,4307;0,5419;0,4937;0,7283;0,7383;126;186;188
2163;10BG;7;6;0,2448;0,3069;43,06;0,3435;0,4306;0,629;0,329;0,4307;0,5792;0,374;0,744;0,7628;95;190;195
2164;10BG;7;8;0,2235;0,3014;43,06;0,3193;0,4306;0,6788;0,3043;0,4307;0,6251;0,1138;0,7605;0,7916;29;194;202
2169;2.5B;7;2;0,2867;0,311;43,06;0,397;0,4306;0,557;0,3833;0,4306;0,5128;0,6052;0,7067;0,719;154;180;183
2170;2.5B;7;4;0,2629;0,3038;43,06;0,3726;0,4306;0,6142;0,3583;0,4305;0,5655;0,5036;0,7246;0,7547;128;185;192
2171;2.5B;7;6;0,2418;0,296;43,06;0,3518;0,4306;0,6724;0,3368;0,4304;0,6192;0,3824;0,7398;0,789;98;189;201
2172;2.5B;7;8;0,2208;0,2871;43,06;0,3312;0,4306;0,7381;0,3154;0,4303;0,6797;0,1582;0,7547;0,8257;40;192;211
2177;5B;7;2;0,2875;0,3078;43,06;0,4022;0,4306;0,5662;0,3885;0,4305;0,5213;0,6157;0,7033;0,7252;157;179;185
2178;5B;7;4;0,2633;0,2972;43,06;0,3815;0,4306;0,6368;0,3669;0,4303;0,5864;0,5221;0,7194;0,7689;133;183;196
2179;5B;7;6;0,241;0,2854;43,06;0,3636;0,4306;0,7145;0,348;0,4301;0,658;0,408;0,7333;0,8136;104;187;207
2180;5B;7;8;0,2204;0,2729;43,06;0,3478;0,4306;0,7995;0,3311;0,4298;0,7364;0,2352;0,7458;0,8592;60;190;219
2184;7.5B;7;2;0,2888;0,3058;43,06;0,4067;0,4306;0,5708;0,3929;0,4304;0,5256;0,6257;0,7004;0,7285;160;179;186
2185;7.5B;7;4;0,2651;0,2927;43,06;0,39;0,4306;0,6505;0,3752;0,4302;0,599;0,5429;0,7141;0,7775;138;182;198
2186;7.5B;7;6;0,2436;0,2787;43,06;0,3764;0,4306;0,7381;0,3605;0,4299;0,6797;0,4473;0,7256;0,8271;114;185;211
2187;7.5B;7;8;0,2225;0,2631;43,06;0,3642;0,4306;0,8419;0,347;0,4295;0,7754;0,3084;0,7364;0,8815;79;188;225
2190;10B;7;2;0,2908;0,3039;43,06;0,412;0,4306;0,5743;0,3982;0,4304;0,5287;0,6383;0,6968;0,7309;163;178;186
2191;10B;7;4;0,2685;0,2886;43,06;0,4006;0,4306;0,6608;0,3857;0,43;0,6085;0,5706;0,7072;0,7839;146;180;200
2192;10B;7;6;0,2478;0,2728;43,06;0,3911;0,4306;0,7567;0,375;0,4297;0,6969;0,4925;0,7163;0,8378;126;183;214
2193;10B;7;8;0,2277;0,2559;43,06;0,3831;0,4306;0,8689;0,3656;0,4292;0,8004;0,3898;0,7248;0,8956;99;185;228
2194;10B;7;10;0,2078;0,2382;43,06;0,3756;0,4306;1,0015;0,3564;0,4286;0,9225;0,2093;0,7333;0,9582;53;187;244
2196;2.5PB;7;2;0,2932;0,3025;43,06;0,4174;0,4306;0,5755;0,4035;0,4303;0,5299;0,6514;0,6931;0,7319;166;177;187
2197;2.5PB;7;4;0,2729;0,2848;43,06;0,4126;0,4306;0,6687;0,3975;0,4299;0,6158;0,6016;0,6991;0,789;153;178;201
2198;2.5PB;7;6;0,2538;0,2677;43,06;0,4082;0,4306;0,7697;0,3919;0,4294;0,7089;0,5433;0,7051;0,8453;139;180;216
2199;2.5PB;7;8;0,2352;0,2498;43,06;0,4054;0,4306;0,8877;0,3876;0,4289;0,8177;0,4719;0,7104;0,9055;120;181;231
2200;2.5PB;7;10;0,2162;0,2309;43,06;0,4032;0,4306;1,0311;0,3835;0,4282;0,9498;0,367;0,7159;0,9722;94;183;248
2201;5PB;7;2;0,2952;0,3011;43,06;0,4222;0,4306;0,5773;0,4082;0,4303;0,5316;0,6626;0,6898;0,7333;169;176;187
2202;5PB;7;4;0,2773;0,2828;43,06;0,4222;0,4306;0,6698;0,4071;0,4298;0,6168;0,6271;0,6925;0,79;160;177;201
2203;5PB;7;6;0,2596;0,2643;43,06;0,4229;0,4306;0,7757;0,4065;0,4293;0,7144;0,5849;0,6951;0,849;149;177;216
2204;5PB;7;8;0,2427;0,2458;43,06;0,4252;0,4306;0,8961;0,4072;0,4287;0,8253;0,5361;0,6971;0,9101;137;178;232
2205;5PB;7;10;0,2254;0,2267;43,06;0,4281;0,4306;1,0407;0,4083;0,4279;0,9587;0,4699;0,6992;0,9771;120;178;249
2206;7.5PB;7;2;0,2982;0,3003;43,06;0,4276;0,4306;0,5757;0,4137;0,4302;0,5301;0,6763;0,6859;0,7324;172;175;187
2207;7.5PB;7;4;0,2833;0,2809;43,06;0,4343;0,4306;0,6681;0,4192;0,4297;0,6152;0,6585;0,6839;0,7893;168;174;201
2208;7.5PB;7;6;0,2687;0,2612;43,06;0,443;0,4306;0,775;0,4265;0,4291;0,7137;0,6395;0,6809;0,8492;163;174;217
2209;7.5PB;7;8;0,2546;0,2418;43,06;0,4534;0,4306;0,8968;0,4353;0,4284;0,826;0,6183;0,6771;0,9113;158;173;232
2210;7.5PB;7;10;0,241;0,2224;43,06;0,4666;0,4306;1,0389;0,4467;0,4276;0,957;0,5953;0,6718;0,9773;152;171;249
2211;10PB;7;2;0,3005;0,3;43,06;0,4313;0,4306;0,5734;0,4174;0,4302;0,528;0,6859;0,6832;0,7311;175;174;186
2212;10PB;7;4;0,2886;0,2801;43,06;0,4437;0,4306;0,663;0,4286;0,4296;0,6106;0,6829;0,677;0,7867;174;173;201
2213;10PB;7;6;0,2776;0,2612;43,06;0,4576;0,4306;0,7603;0,4413;0,429;0,7002;0,681;0,6698;0,8418;174;171;215
2214;10PB;7;8;0,267;0,2425;43,06;0,4741;0,4306;0,871;0,4563;0,4283;0,8022;0,6802;0,6611;0,8993;173;169;229
2215;10PB;7;10;0,2563;0,224;43,06;0,4927;0,4306;0,999;0,4732;0,4275;0,9203;0,6782;0,6512;0,9602;173;166;245
2216;10PB;7;12;0,2465;0,2058;43,06;0,5158;0,4306;1,146;0,4944;0,4266;1,0557;0,6799;0,6382;1;173;163;255
2217;2.5P;7;2;0,3031;0,3;43,06;0,435;0,4306;0,5697;0,4212;0,4302;0,5245;0,6959;0,6804;0,7288;177;174;186
2218;2.5P;7;4;0,295;0,281;43,06;0,4521;0,4306;0,6497;0,4372;0,4296;0,5983;0,7069;0,6705;0,7792;180;171;199
2219;2.5P;7;6;0,2873;0,2633;43,06;0,4698;0,4306;0,7349;0,4538;0,429;0,6768;0,7177;0,66;0,8284;183;168;211
2220;2.5P;7;8;0,2799;0,2459;43,06;0,4901;0,4306;0,8304;0,4729;0,4284;0,7648;0,7304;0,6477;0,8794;186;165;224
2221;2.5P;7;10;0,2729;0,2289;43,06;0,5134;0,4306;0,9372;0,4947;0,4276;0,8633;0,7453;0,6332;0,9323;190;161;238
2222;2.5P;7;12;0,2664;0,2127;43,06;0,5393;0,4306;1,0545;0,5191;0,4268;0,9714;0,7621;0,6164;0,9861;194;157;251
2223;5P;7;2;0,3059;0,301;43,06;0,4376;0,4306;0,5624;0,4239;0,4302;0,5178;0,7043;0,6783;0,7241;180;173;185
2224;5P;7;4;0,3009;0,2831;43,06;0,4577;0,4306;0,6327;0,443;0,4297;0,5826;0,7251;0,6659;0,7692;185;170;196
2225;5P;7;6;0,2961;0,2663;43,06;0,4788;0,4306;0,7076;0,4631;0,4291;0,6516;0,7459;0,6524;0,8135;190;166;207
2226;5P;7;8;0,2918;0,2504;43,06;0,5018;0,4306;0,7873;0,485;0,4285;0,725;0,7684;0,6373;0,8575;196;163;219
2227;5P;7;10;0,2872;0,2343;43,06;0,5278;0,4306;0,8794;0,5098;0,4278;0,81;0,7922;0,6197;0,905;202;158;231
2228;5P;7;12;0,2833;0,2197;43,06;0,5553;0,4306;0,9741;0,536;0,4271;0,8973;0,817;0,6004;0,9505;208;153;242
2229;5P;7;14;0,2801;0,2068;43,06;0,5832;0,4306;1,0684;0,5627;0,4263;0,9842;0,842;0,5797;0,9932;215;148;253
2230;7.5P;7;2;0,3109;0,3037;43,06;0,4408;0,4306;0,5464;0,4273;0,4302;0,5031;0,7168;0,6755;0,7137;183;172;182
2231;7.5P;7;4;0,3111;0,288;43,06;0,4651;0,4306;0,5994;0,4509;0,4298;0,5519;0,7518;0,6593;0,7489;192;168;191
2232;7.5P;7;6;0,3111;0,273;43,06;0,4907;0,4306;0,656;0,4756;0,4292;0,6041;0,786;0,6417;0,7842;200;164;200
2233;7.5P;7;8;0,3109;0,2584;43,06;0,5181;0,4306;0,7177;0,5022;0,4287;0,661;0,8203;0,6221;0,8205;209;159;209
2234;7.5P;7;10;0,3108;0,2442;43,06;0,548;0,4306;0,7847;0,5312;0,4281;0,7227;0,856;0,5997;0,8576;218;153;219
2235;7.5P;7;12;0,3104;0,232;43,06;0,5761;0,4306;0,8493;0,5584;0,4275;0,7823;0,8873;0,5778;0,8915;226;147;227
2236;7.5P;7;14;0,3101;0,2192;43,06;0,6092;0,4306;0,9247;0,5904;0,4268;0,8517;0,9225;0,5506;0,929;235;140;237
2237;7.5P;7;16;0,3099;0,2074;43,06;0,6434;0,4306;1,0022;0,6236;0,4261;0,9231;0,9573;0,5203;0,9656;244;133;246
2238;7.5P;7;18;0,3093;0,1962;43,06;0,6788;0,4306;1,0853;0,6579;0,4254;0,9997;0,991;0,4867;1;253;124;255
2239;10P;7;2;0,3138;0,3054;43,06;0,4424;0,4306;0,5369;0,429;0,4303;0,4943;0,7236;0,6741;0,7074;185;172;180
2240;10P;7;4;0,3181;0,292;43,06;0,4691;0,4306;0,575;0,4551;0,4298;0,5294;0,7675;0,6556;0,7335;196;167;187
2241;10P;7;6;0,3221;0,2786;43,06;0,4978;0,4306;0,6172;0,4833;0,4294;0,5683;0,811;0,6348;0,7611;207;162;194
2242;10P;7;8;0,3256;0,2654;43,06;0,5283;0,4306;0,6636;0,5131;0,4289;0,6111;0,8536;0,612;0,79;218;156;201
2243;10P;7;10;0,3288;0,2531;43,06;0,5594;0,4306;0,7113;0,5435;0,4283;0,655;0,8943;0,5874;0,8183;228;150;209
2244;10P;7;12;0,3314;0,2423;43,06;0,5889;0,4306;0,7576;0,5724;0,4278;0,6977;0,9306;0,5628;0,8445;237;144;215
2245;10P;7;14;0,3341;0,2308;43,06;0,6233;0,4306;0,8118;0,606;0,4272;0,7476;0,9706;0,5324;0,8739;248;136;223
2246;10P;7;16;0,3368;0,2192;43,06;0,6616;0,4306;0,8722;0,6435;0,4266;0,8033;1;0,4957;0,9053;255;126;231
2247;10P;7;18;0,3391;0,2088;43,06;0,6993;0,4306;0,9323;0,6803;0,4259;0,8588;1;0,4558;0,9351;255;116;238
2248;10P;7;20;0,341;0,1988;43,06;0,7386;0,4306;0,9968;0,7187;0,4253;0,9182;1;0,4092;0,9657;255;104;246
2249;10P;7;22;0,343;0,1883;43,06;0,7844;0,4306;1,0718;0,7634;0,4245;0,9873;1;0,3449;0,9998;255;88;255
2250;2.5RP;7;2;0,317;0,3076;43,06;0,4438;0,4306;0,5255;0,4305;0,4303;0,4838;0,7302;0,6728;0,6997;186;172;178
2251;2.5RP;7;4;0,3254;0,2971;43,06;0,4716;0,4306;0,5471;0,458;0,43;0,5037;0,781;0,6528;0,7154;199;166;182
2252;2.5RP;7;6;0,3338;0,2854;43,06;0,5036;0,4306;0,5745;0,4896;0,4295;0,529;0,8337;0,6288;0,7345;213;160;187
2253;2.5RP;7;8;0,3417;0,2745;43,06;0,536;0,4306;0,6021;0,5216;0,4291;0,5543;0,883;0,6034;0,7532;225;154;192
2254;2.5RP;7;10;0,3487;0,2648;43,06;0,567;0,4306;0,6285;0,5522;0,4287;0,5787;0,927;0,5776;0,7705;236;147;196
2255;2.5RP;7;12;0,3555;0,2545;43,06;0,6015;0,4306;0,6599;0,5862;0,4282;0,6076;0,9724;0,5473;0,7903;248;140;202
2256;2.5RP;7;14;0,362;0,2448;43,06;0,6368;0,4306;0,6916;0,621;0,4277;0,6369;1;0,5138;0,8098;255;131;206
2257;2.5RP;7;16;0,3688;0,2342;43,06;0,6781;0,4306;0,7299;0,6617;0,4271;0,6722;1;0,4707;0,8324;255;120;212
2258;2.5RP;7;18;0,3751;0,2241;43,06;0,7207;0,4306;0,7701;0,7038;0,4265;0,7092;1;0,4204;0,8553;255;107;218
2259;2.5RP;7;20;0,3811;0,2143;43,06;0,7658;0,4306;0,813;0,7482;0,4259;0,7487;1;0,3576;0,8788;255;91;224
2260;5RP;7;2;0,3206;0,3104;43,06;0,4447;0,4306;0,5119;0,4316;0,4304;0,4712;0,7368;0,6716;0,6903;188;171;176
2261;5RP;7;4;0,3332;0,3032;43,06;0,4732;0,4306;0,5164;0,46;0,4301;0,4754;0,7932;0,6506;0,6946;202;166;177
2262;5RP;7;6;0,347;0,2949;43,06;0,5067;0,4306;0,5229;0,4933;0,4298;0,4814;0,8532;0,6247;0,7004;218;159;179
2263;5RP;7;8;0,3603;0,2869;43,06;0,5408;0,4306;0,5295;0,5272;0,4294;0,4875;0,9091;0,5968;0,7063;232;152;180
2264;5RP;7;10;0,3713;0,2798;43,06;0,5714;0,4306;0,5369;0,5577;0,4291;0,4943;0,9553;0,5703;0,7125;244;145;182
2265;5RP;7;12;0,3841;0,271;43,06;0,6103;0,4306;0,548;0,5964;0,4287;0,5045;1;0,5343;0,7214;255;136;184
2266;5RP;7;14;0,3958;0,2628;43,06;0,6485;0,4306;0,5594;0,6344;0,4283;0,515;1;0,4956;0,7303;255;126;186
2267;5RP;7;16;0,4076;0,254;43,06;0,691;0,4306;0,5737;0,6766;0,4278;0,5282;1;0,4477;0,7411;255;114;189
2268;5RP;7;18;0,4186;0,2459;43,06;0,733;0,4306;0,5875;0,7184;0,4273;0,5409;1;0,3929;0,7513;255;100;192
2269;7.5RP;7;2;0,3232;0,3125;43,06;0,4453;0,4306;0,502;0,4324;0,4304;0,4621;0,7413;0,6709;0,6834;189;171;174
2270;7.5RP;7;4;0,3389;0,3079;43,06;0,474;0,4306;0,494;0,461;0,4302;0,4547;0,8012;0,6493;0,6789;204;166;173
2271;7.5RP;7;6;0,3562;0,3022;43,06;0,5075;0,4306;0,4867;0,4946;0,4299;0,4481;0,8643;0,6228;0,6752;220;159;172
2272;7.5RP;7;8;0,3722;0,2963;43,06;0,5409;0,4306;0,4818;0,528;0,4296;0,4435;0,9209;0,595;0,673;235;152;172
2273;7.5RP;7;10;0,3871;0,2906;43,06;0,5736;0,4306;0,4776;0,5607;0,4294;0,4396;0,9721;0,5661;0,6714;248;144;171
2274;7.5RP;7;12;0,404;0,2834;43,06;0,6138;0,4306;0,475;0,6009;0,429;0,4372;1;0,5278;0,6712;255;135;171
2275;7.5RP;7;14;0,4195;0,2762;43,06;0,654;0,4306;0,4744;0,641;0,4286;0,4367;1;0,4857;0,6725;255;124;171
2276;7.5RP;7;16;0,4346;0,2689;43,06;0,6959;0,4306;0,4748;0,6828;0,4282;0,437;1;0,4364;0,6746;255;111;172
2277;10RP;8;2;0,3218;0,3152;59,1;0,6034;0,591;0,6806;0,5857;0,5909;0,6266;0,8419;0,7778;0,7824;215;198;200
2278;10RP;8;4;0,3412;0,3135;59,1;0,6432;0,591;0,6509;0,6258;0,5906;0,5992;0,9169;0,7525;0,7659;234;192;195
2279;10RP;8;6;0,36;0,3112;59,1;0,6837;0,591;0,6244;0,6665;0,5904;0,5747;0,9848;0,7257;0,7511;251;185;192
2280;10RP;8;8;0,38;0,3082;59,1;0,7287;0,591;0,5979;0,7118;0,5901;0,5503;1;0,6944;0,736;255;177;188
2281;10RP;8;10;0,3983;0,3049;59,1;0,772;0,591;0,5753;0,7554;0,5898;0,5295;1;0,6625;0,723;255;169;184
2282;2.5R;8;2;0,3236;0,3169;59,1;0,6035;0,591;0,6704;0,5859;0,5909;0,6172;0,8448;0,7775;0,7763;215;198;198
2283;2.5R;8;4;0,346;0,3177;59,1;0,6436;0,591;0,6256;0,6266;0,5908;0,5758;0,9237;0,7516;0,7503;236;192;191
2284;2.5R;8;6;0,3671;0,3175;59,1;0,6833;0,591;0,5871;0,6667;0,5906;0,5403;0,9925;0,7249;0,7272;253;185;185
2285;2.5R;8;8;0,39;0,3171;59,1;0,7269;0,591;0,5459;0,7107;0,5904;0,5024;1;0,6942;0,7015;255;177;179
2286;2.5R;8;10;0,4125;0,316;59,1;0,7715;0,591;0,5078;0,7557;0,5902;0,4672;1;0,6608;0,6767;255;169;173
2287;5R;8;2;0,3254;0,3186;59,1;0,6036;0,591;0,6604;0,5862;0,591;0,6079;0,8478;0,7771;0,7702;216;198;196
2288;5R;8;4;0,351;0,3224;59,1;0,6434;0,591;0,5987;0,6267;0,5909;0,551;0,9299;0,751;0,7332;237;192;187
2289;5R;8;6;0,3743;0,3248;59,1;0,6811;0,591;0,5475;0,6649;0,5908;0,5039;0,9979;0,7253;0,7008;254;185;179
2290;5R;8;8;0,4001;0,3263;59,1;0,7247;0,591;0,4955;0,7091;0,5907;0,4559;1;0,6942;0,6659;255;177;170
2291;5R;8;10;0,4249;0,327;59,1;0,7679;0,591;0,4484;0,7529;0,5905;0,4125;1;0,6616;0,6322;255;169;161
2292;7.5R;8;2;0,3277;0,3211;59,1;0,6031;0,591;0,6464;0,5859;0,591;0,595;0,8507;0,7771;0,7617;217;198;194
2293;7.5R;8;4;0,3564;0,3279;59,1;0,6424;0,591;0,569;0,626;0,5911;0,5237;0,9353;0,7509;0,7137;239;191;182
2294;7.5R;8;6;0,383;0,3335;59,1;0,6787;0,591;0,5024;0,6632;0,5911;0,4623;1;0,7256;0,6689;255;185;171
2295;7.5R;8;8;0,4118;0,3385;59,1;0,719;0,591;0,436;0,7042;0,591;0,401;1;0,6964;0,6201;255;178;158
2296;7.5R;8;10;0,4388;0,3419;59,1;0,7585;0,591;0,3791;0,7444;0,5909;0,3486;1;0,6664;0,5743;255;170;146
2297;10R;8;2;0,3301;0,3237;59,1;0,6027;0,591;0,6321;0,5856;0,5911;0,5818;0,8537;0,777;0,7529;218;198;192
2298;10R;8;4;0,3621;0,3349;59,1;0,639;0,591;0,5347;0,6231;0,5913;0,4921;0,9381;0,7521;0,6902;239;192;176
2299;10R;8;6;0,391;0,3442;59,1;0,6714;0,591;0,4547;0,6564;0,5914;0,4183;1;0,7291;0,6327;255;186;161
2300;10R;8;8;0,4212;0,3526;59,1;0,706;0,591;0,3791;0,692;0,5914;0,3487;1;0,7038;0,5716;255;179;146
2301;10R;8;10;0,449;0,3589;59,1;0,7394;0,591;0,3163;0,7261;0,5914;0,2908;1;0,6785;0,5139;255;173;131
2302;2.5YR;8;2;0,3334;0,3276;59,1;0,6015;0,591;0,6116;0,5846;0,5912;0,5629;0,8571;0,7772;0,7399;219;198;189
2303;2.5YR;8;4;0,3667;0,3429;59,1;0,632;0,591;0,5005;0,6166;0,5915;0,4605;0,9353;0,7556;0,6655;239;193;170
2304;2.5YR;8;6;0,396;0,3547;59,1;0,6598;0,591;0,4154;0,6454;0,5917;0,3821;0,9963;0,7356;0,6005;254;188;153
2305;2.5YR;8;8;0,4275;0,3662;59,1;0,6899;0,591;0,3329;0,6765;0,5918;0,3061;1;0,7134;0,5276;255;182;135
2306;2.5YR;8;10;0,4552;0,3761;59,1;0,7153;0,591;0,2651;0,7027;0,5919;0,2435;1;0,694;0,4563;255;177;116
2307;2.5YR;8;12;0,4852;0,3847;59,1;0,7454;0,591;0,1999;0,7336;0,5919;0,1834;1;0,6705;0,3718;255;171;95
